NOUN, ADJ, 
gameplay, fast, 
controls, simple, 
curve, steady, 
objectives, smaller, 
color, same, 
papers, Easy, 
papers, fun, 
papers, simple, 
seasons, last, 
Way, liberal, 
game, fun, 
time, great, 
way, amazing, 
😁, Endless, 
game, fun, 
waster, huge, 
famine, fat, 
game, great, 
game, mobile, 
time, great, 
way, Great, 
game, Simple, 
game, Brilliant, 
work, good, 
game, Good, 
fun, Pretty, 
game, Cute, 
graphics, good, 
game, worst, 
game, cute, 
reaper, grim, 
eggs, easter, 
way, best, 
bit, ranking, 
horsemen, different, 
leveling, strategic, 
concept, silly, 
game, fresh, 
killer, Good, 
experience, little, 
game, Good, 
game, fun, 
instructions, confusing, 
levels, more, 
game, Good, 
game, fun, 
congrats, made, 
congrats, good, 
papers, approachable, 
game, Best, 
quality, good, 
post, fake, 
games, sorting, 
rating, low, 
choices, moral, 
game, good, 
game, Terrible, 
game, stupid, 
concept, ridiculous, 
game, paid, 
things, certain, 
game, Nice, 
translation, ukrainian, 
замечательно, Просто, 
game, Great, 
game, wonderful, 
game, fun, 
gameplay, overall, 
side, certain, 
game, fun, 
game, enjoyable, 
level, first, 
games, real, 
game, Amazing, 
game, fun, 
experience, Great, 
продукт, отличный, 
game, okay, 
bones, bare, 
descriptions, terrible, 
game, nice, 
GAME, WORST, 
amount, right, 
games, more, 
price, low, 
price, shorter, 
thing, good, 
game, Great, 
fun, Quite, 
game, Nice, 
play, good, 
game, Good, 
refund, dull, 
refund, instant, 
times, first, 
laugh, wee, 
game, delightful, 
game, similar, 
afterlife, fiery, 
game, fun, 
game, dark, 
mode, endless, 
question, only, 
game, Good, 
freedom, more, 
game, Solid, 
game, indie, 
game, Amazing, 
time, good, 
controls, basic, 
design, basic, 
gameplay, Great, 
gameplay, immersive, 
jokes, political, 
game, Pretty, 
game, fun, 
group, laid, 
group, peaceful, 
week, first, 
take, Unique, 
concept, simple, 
art, great, 
mechanic, simple, 
lame, Super, 
music, cool, 
obstacles, More, 
time, little, 
place, first, 
blast, quick, 
game, long, 
game, only, 
waster, Good, 
waster, playful, 
time, good, 
gaming, Decent, 
games, best, 
controls, terrible, 
day, first, 
game, addictive, 
way, other, 
game, actual, 
Microtransactions, stupid, 
levels, few, 
hat, whole, 
hat, mexican, 
fun, kinda, 
game, fun, 
experience, friendly, 
uninteresting, Quite, 
game, Great, 
stereotypes, Antisemitic, 
purchases, best, 
time, last, 
fun, great, 
one, better, 
game, fun, 
explanations, detailed, 
guys, other, 
guidance, only, 
mechanic, basic, 
reviews, other, 
flag, American, 
guy, other, 
game, nice, 
game, funny, 
mistake, single, 
levels, such, 
game, Cool, 
night, last, 
game, Nice, 
game, cool, 
time, Good, 
challenge, real, 
game, cool, 
fun, Much, 
game, Good, 
game, worth, 
game, Downloaded, 
game, Great, 
lanng, french, 
gameplay, fun, 
explanation, better, 
game, great, 
game, great, 
thing, real, 
idea, great, 
play, Great, 
graphics, cool, 
humor, great, 
egg, evil, 
egg, dead, 
egg, easter, 
series, challenging, 
feeling, strange, 
feeling, judgmental, 
levels, reaping, 
game, basic, 
mechanic, basic, 
days, more, 
localisations, suberb, 
instructions, Unclear, 
characteristics, special, 
nature, timed, 
game, close, 
creator, own, 
feedback, more, 
silhouette, dark, 
matter, laughing, 
matter, lol, 
matter, laughing, 
one, unprofessional, 
levels, prior, 
content, humorous, 
game, Incredible, 
game, fun, 
game, epic, 
game, great, 
game, funny, 
game, cool, 
stand, big, 
stand, principled, 
game, mobile, 
game, little, 
rating, honest, 
feedback, real, 
request, big, 
request, offensive, 
amount, inspiring, 
amount, biblical, 
league, same, 
fun, Brilliant, 
fun, sorting, 
memory, Very, 
fun, Super, 
waster, Great, 
quality, Good, 
intro, more, 
idea, Decent, 
effort, nice, 
game, cute, 
plots, interesting, 
characters, unique, 
fun, much, 
time, good, 
hours, several, 
fun, Super, 
game, good, 
game, good, 
art, pixel, 
game, Overall, 
game, great, 
game, favourite, 
concept, clever, 
game, simple, 
decisions, split, 
decisions, second, 
eyes, red, 
game, fun, 
game, made, 
game, entertaining, 
game, Great, 
taps, disappointing, 
taps, nonworking, 
points, other, 
actions, taping, 
bugfix, new, 
thing, bad, 
mechanics, clever, 
game, good, 
man, Thanks, 
game, Good, 
decisions, frequent, 
decisions, wrong, 
pain, many, 
game, fun, 
premise, simple, 
part, 1st, 
gameplay, cool, 
gameplay, little, 
gameplay, extended, 
mouths, open, 
level, second, 
slaves, male, 
game, hectic, 
things, new, 
money, extra, 
devs, Great, 
game, Great, 
fun, unique, 
game, Best, 
fun, Good, 
fun, easy, 
game, good, 
job, good, 
fun, much, 
graphics, Nice, 
game, fun, 
access, free, 
👌, intense, 
pointless, Boring, 
downloads, more, 
game, free, 
game, good, 
game, good, 
person, inpatient, 
game, good, 
game, interesting, 
time, Good, 
experience, fun, 
levels, much, 
humour, special, 
graphics, pixel, 
challange, visual, 
creature, right, 
mark, failed, 
game, Excellent, 
concept, great, 
execution, good, 
challenge, enough, 
layers, more, 
game, Great, 
job, great, 
game, fun, 
resolution, Low, 
people, difficult, 
game, great, 
addicting, super, 
time, good, 
time, little, 
art, pixel, 
concept, worth, 
challenge, good, 
challenge, mental, 
game, Different, 
game, kinda, 
fun, Pretty, 
art, pixel, 
characters, detailed, 
mechanics, varied, 
curve, increasing, 
bug, single, 
fun, fast, 
fun, Very, 
week, second, 
graphics, pixel, 
point, certain, 
time, spare, 
time, free, 
game, good, 
regrets, Amazing, 
games, amazing, 
gameplay, Bad, 
dev, rude, 
quality, low, 
game, entire, 
games, other, 
problems, many, 
difficulties, escalating, 
practice, good, 
money, Wasted, 
game, awesome, 
way, great, 
menu, main, 
addition, wonderful, 
gold, Fried, 
apps, best, 
apps, mobile, 
good, Good, 
app, mobile, 
game, fascinating, 
thing, same, 
dollars, couple, 
months, few, 
game, Amazing, 
game, good, 
game, easy, 
times, many, 
elements, new, 
игра, Классная, 
game, good, 
things, Simple, 
things, other, 
game, Great, 
game, casual, 
levels, more, 
spending, good, 
love, wasted, 
game, Entertaining, 
fun, Good, 
bursts, short, 
game, Great, 
music, Frenetic, 
music, great, 
concept, great, 
concept, easy, 
concept, tough, 
games, sorting, 
game, Nice, 
graphics, cute, 
translations, poor, 
game, cool, 
game, great, 
game, best, 
interface, bad, 
actions, certain, 
eyes, glowing, 
eyes, white, 
game, sorting, 
fun, simple, 
game, Great, 
game, similar, 
level, challenging, 
game, cool, 
game, awesome, 
controls, simple, 
game, best, 
game, favorite, 
concept, Underlying, 
twists, enough, 
port, Brilliant, 
game, excellent, 
story, Engaging, 
quality, high, 
play, free, 
line, Bottom, 
gust, good, 
game, great, 
time, good, 
time, passer, 
refrences, funny, 
game, great, 
machine, runnin, 
killer, great, 
version, easy, 
judge, amazing, 
score, terrible, 
tutorial, depth, 
guys, other, 
game, basic, 
menus, weird, 
killer, good, 
game, good, 
games, other, 
pace, overall, 
pace, fast, 
amount, increasing, 
experience, fair, 
amount, myriad, 
eggs, easter, 
waster, Great, 
waster, full, 
entertainment, proper, 
game, great, 
cytscene, random, 
fan, big, 
ots, much, 
quality, awesome, 
quality, great, 
job, better, 
user, Better, 
review, previous, 
game, great, 
score, perfect, 
concept, interesting, 
game, Great, 
popup, annoying, 
game, styled, 
fun, much, 
game, Funny, 
experience, fun, 
experience, unique, 
game, Great, 
game, best, 
killer, fun, 
art, pixel, 
ways, different, 
game, simple, 
game, reflex, 
things, more, 
game, Lovely, 
game, nice, 
games, sorting, 
game, standard, 
time, fun, 
killer, Super, 
mechanics, good, 
mechanics, challenging, 
game, unplayable, 
guns, brown, 
shade, different, 
fun, much, 
gameplay, riveting, 
game, good, 
game, cool, 
game, good, 
afterlife, respective, 
contol, only, 
fun, super, 
reaper, casual, 
concept, interesting, 
humor, great, 
pace, reasonable, 
sense, great, 
feature, more, 
design, Good, 
design, easy, 
game, Wonderful, 
content, more, 
gameplay, interesting, 
game, whole, 
point, only, 
game, boring, 
time, second, 
people, other, 
sense, good, 
person, dead, 
clicker, Pointless, 
game, Nice, 
hell, good, 
game, great, 
log, daily, 
apps, Best, 
game, great, 
game, great, 
game, mobile, 
login, daily, 
game, mobile, 
BS, usual, 
end, very, 
fun, much, 
while, little, 
mindset, kiddish, 
challenges, new, 
screen, black, 
game, beautiful, 
game, little, 
fun, good, 
killer, great, 
game, cool, 
game, Great, 
controls, best, 
controls, better, 
simplicity, Original, 
simplicity, graphic, 
game, great, 
app, good, 
game, Great, 
graphics, pixel, 
hours, many, 
graphics, Great, 
graphics, simple, 
reasons, many, 
game, Good, 
stuff, own, 
time, good, 
paces, fast, 
humor, good, 
dose, healthy, 
way, fun, 
game, great, 
game, entertaining, 
game, sweet, 
game, little, 
graphics, nice, 
characters, pixellated, 
rat, pet, 
localisation, butchered, 
experience, whole, 
games, best, 
game, nice, 
game, Great, 
characters, interesting, 
job, Great, 
game, good, 
concept, Great, 
awkward, little, 
side, right, 
game, Pretty, 
game, fun, 
experience, good, 
concept, simple, 
gameplay, Solid, 
egg, easter, 
gameplay, nice, 
game, Awesome, 
game, good, 
problem, only, 
time, good, 
game, Fantastic, 
version, funny, 
version, fun, 
issues, responsive, 
value, Amazing, 
game, fun, 
game, paced, 
instructions, better, 
times, few, 
game, Cool, 
game, little, 
game, casual, 
reference, funny, 
game, intresting, 
level, rare, 
level, mid, 
game, good, 
game, paced, 
game, based, 
references, huge, 
changes, constant, 
game, Best, 
game, mobile, 
lopes, senior, 
game, fun, 
gameplay, fantastic, 
killer, excellent, 
work, good, 
instructions, real, 
bug, huge, 
game, great, 
game, made, 
stores, predatory, 
character, female, 
detail, little, 
game, Good, 
evaluation, speedy, 
game, fun, 
fan, big, 
variant, simplified, 
nature, frantic, 
games, mini, 
message, douchy, 
game, great, 
game, 😨, 
game, Simple, 
game, good, 
game, overall, 
experience, nice, 
gameplay, excellent, 
paper, mobile, 
game, Funny, 
place, incorrect, 
experience, distilled, 
curve, perfect, 
humor, good, 
game, Funny, 
game, little, 
game, challenging, 
snd, much, 
game, fun, 
game, little, 
game, worth, 
game, Pretty, 
game, fun, 
game, similar, 
game, Fantastic, 
game, interesting, 
consept, extraordinary, 
game, Awesome, 
games, similar, 
game, quirky, 
game, little, 
time, great, 
games, better, 
experience, shorter, 
ride, long, 
game, good, 
game, good, 
game, fun, 
gameplay, paced, 
game, great, 
levels, More, 
game, great, 
game, fun, 
game, worth, 
dilemmas, moral, 
game, Great, 
way, bad, 
game, similar, 
issue, only, 
screen, black, 
humor, more, 
experience, laidback, 
experience, sorting, 
game, good, 
sentence, whole, 
time, good, 
game, Excellent, 
game, challenging, 
игра, Отличная, 
личностям, известным, 
arcade, classic, 
copy, exact, 
game, amazing, 
game, funny, 
story, more, 
substance, more, 
game, solid, 
game, little, 
time, good, 
time, little, 
game, cute, 
reason, only, 
game, nice, 
game, good, 
warning, HUGE, 
game, great, 
game, great, 
sort, little, 
game, 2nd, 
bug, weird, 
mistake, first, 
level, same, 
games, best, 
game, fun, 
choice, wrong, 
time, second, 
things, more, 
game, good, 
bursts, short, 
game, Nice, 
game, great, 
translations, frustrating, 
changes, few, 
concept, great, 
humor, brilliant, 
art, nice, 
game, simple, 
game, okay, 
game, nice, 
game, simple, 
game, fun, 
game, left, 
game, simple, 
time, more, 
levels, few, 
score, low, 
reaper, grim, 
gameplay, general, 
agents, paradox, 
outline, vague, 
game, favorite, 
time, little, 
killer, Great, 
прошел, удовольствием, 
устройства, компьютере, 
game, Great, 
reading, less, 
игра, Отличная, 
game, amazing, 
elements, more, 
game, Great, 
references, Awesome, 
references, nice, 
fun, Great, 
controls, Poor, 
port, Good, 
fun, mindless, 
elements, new, 
game, good, 
game, worth, 
gold, pure, 
detail, artistic, 
concept, interesting, 
killer, excellent, 
humour, good, 
day, next, 
game, great, 
creation, beautiful, 
game, Great, 
game, Great, 
game, nice, 
time, same, 
gameplay, simple, 
day, more, 
ways, different, 
fun, much, 
weeks, more, 
work, good, 
soundtrack, Great, 
game, brillant, 
quirks, new, 
craziness, more, 
game, Cool, 
games, Most, 
amount, immense, 
game, Quick, 
game, short, 
game, good, 
purchase, additional, 
day, next, 
phone, strong, 
reviews, such, 
reviews, hi, 
game, fun, 
complaint, only, 
times, Many, 
answer, right, 
situations, other, 
game, nice, 
break, short, 
Minigames, more, 
game, safe, 
game, Awesome, 
time, first, 
game, Epic, 
game, Great, 
way, Great, 
waste, personal, 
game, Great, 
sins, visible, 
thinking, strategic, 
job, only, 
style, actual, 
time, certain, 
time, certain, 
cases, special, 
game, Great, 
gameplay, actual, 
game, great, 
game, Good, 
game, best, 
thing, last, 
thing, new, 
game, comical, 
fun, Pretty, 
choice, bad, 
graphics, amazing, 
theme, pixelated, 
game, Simple, 
game, Great, 
crashes, few, 
reset, simple, 
game, Awesome, 
mode, infinite, 
game, amazing, 
game, fun, 
game, fun, 
asset, great, 
game, Simple, 
weapon, bladed, 
instructions, original, 
game, Great, 
graphics, Classic, 
game, Nice, 
game, little, 
transport, public, 
game, unique, 
game, greatest, 
cute, funny, 
graphics, Wonderful, 
graphics, old, 
part, paid, 
game, Great, 
game, simple, 
game, Great, 
reviews, other, 
mode, endless, 
