NOUN, ADJ, 
story, longer, 
endings, more, 
things, more, 
ways, possible, 
game, 2nd, 
person, fake, 
thing, Good, 
playthrough, first, 
game, excellent, 
game, similar, 
story, new, 
game, amazing, 
time, real, 
immersion, more, 
game, lengthy, 
mode, fast, 
story, interesting, 
moon, mysterious, 
times, few, 
fekt, optiona, 
game, Excellent, 
story, Great, 
messages, actual, 
game, fun, 
words, many, 
words, offensive, 
idea, interesting, 
choice, little, 
protagonist, main, 
games, based, 
game, Best, 
take, welcome, 
take, new, 
70s, late, 
80s, early, 
game, great, 
game, based, 
stories, good, 
commentary, good, 
fun, so, 
game, simple, 
story, Nice, 
story, atmospheric, 
story, amazing, 
mission, first, 
person, imaginary, 
game, phenomenal, 
story, excellent, 
complaint, only, 
lines, last, 
lines, few, 
story, solid, 
game, based, 
character, main, 
moments, tense, 
TBGs, favorite, 
games, favorite, 
game, EXCELLENT, 
games, mini, 
game, best, 
game, based, 
reviews, negative, 
game, good, 
choices, different, 
adventure, enjoyable, 
paths, alternate, 
work, Good, 
game, Amazing, 
chats, more, 
chats, casual, 
story, Great, 
breaks, short, 
factor, interesting, 
game, good, 
games, great, 
experience, great, 
way, interesting, 
time, real, 
time, real, 
character, playable, 
style, straight, 
style, interactive, 
filler, useless, 
music, creepy, 
music, eerie, 
ending, forced, 
time, real, 
suspense, little, 
experience, Unique, 
stuff, Great, 
situations, more, 
consequences, more, 
game, great, 
game, interesting, 
ending, great, 
opinion, enough, 
haha, sad, 
time, long, 
edit, Other, 
game, cool, 
times, several, 
idea, Great, 
mystery, good, 
options, more, 
work, much, 
work, extra, 
stuff, good, 
hours, few, 
game, Absolute, 
game, favorite, 
games, based, 
times, many, 
times, multiple, 
plot, Good, 
years, few, 
time, real, 
story, interactive, 
call, right, 
play, fast, 
play, first, 
amount, huge, 
alternatives, genuine, 
replayability, limited, 
fun, cheap, 
2nd, first, 
choices, intense, 
ways, few, 
ending, happy, 
try, first, 
outcome, same, 
outcome, identical, 
times, several, 
endings, different, 
atmosphere, great, 
series, whole, 
senerios, many, 
senerios, possible, 
games, best, 
games, mobile, 
game, Great, 
endings, Multiple, 
time, first, 
advice, wrong, 
concept, good, 
game, fun, 
choices, more, 
games, other, 
update, last, 
telling, Amazing, 
writing, Great, 
playthrough, first, 
endings, multiple, 
interaction, more, 
game, Great, 
adventure, amazing, 
adventure, replayable, 
stories, favorite, 
soul, poor, 
game, good, 
couple, first, 
choices, bad, 
story, large, 
story, short, 
story, good, 
game, Great, 
flaw, major, 
day, first, 
effect, much, 
influence, much, 
game, Excellent, 
gameplay, casual, 
сказать, Так, 
adventure, Enjoyable, 
adventure, based, 
girl, old, 
time, real, 
parts, spare, 
gymnastics, physical, 
time, same, 
midget, boorish, 
midget, mental, 
decisions, simple, 
shoulder, sore, 
story, Incredible, 
fun, real, 
endings, other, 
concept, Interesting, 
playthrough, initial, 
character, main, 
events, prolonged, 
timing, unrealistic, 
character, main, 
minute, next, 
character, main, 
reviews, many, 
time, entire, 
ερωτήματα, αλλα, 
ερωτήματα, πλοκη, 
ερωτήματα, αφηνει, 
ερωτήματα, τρομερά, 
spin, own, 
building, world-, 
thing, only, 
communications, own, 
game, phenomenal, 
game, mobile, 
price, same, 
type, normal, 
story, fantastic, 
days, few, 
night, silent, 
game, awesome, 
results, different, 
writing, Great, 
fun, much, 
game, awesome, 
game, Great, 
fun, super, 
game, Great, 
ganes, best, 
story, Amazing, 
adventure, own, 
games, other, 
game, rich, 
decision, single, 
voyage, first, 
person, real, 
character, main, 
games, more, 
ending, best, 
things, green, 
things, shiny, 
game, Awesome, 
game, based, 
term, long, 
book, own, 
game, Outstanding, 
game, immersive, 
game, Solid, 
people, more, 
reviews, more, 
game, great, 
move, next, 
game, good, 
app, Great, 
game, actual, 
game, 3D, 
book, comic, 
writing, great, 
idea, great, 
game, Amazing, 
character, real, 
outcomes, multiple, 
game, great, 
game, little, 
game, based, 
games, good, 
scene, last, 
line, final, 
game, good, 
game, Great, 
story, great, 
chunk, busy, 
game, simple, 
version, digital, 
Adventure, Own, 
connection, real, 
games, mobile, 
chap, poor, 
game, Awesome, 
rpg, best, 
games, more, 
sentence, last, 
☆, ☆, 
☆, ☆, 
story, Great, 
climax, Great, 
game, great, 
waster, Great, 
waster, immersive, 
decisions, best, 
options, alternative, 
complaint, only, 
watch, android, 
problem, small, 
story, delivered, 
way, whole, 
story, nice, 
story, Fantastic, 
choices, multiple, 
OS, latest, 
story, Fantastic, 
pacing, Great, 
part, best, 
exploration, more, 
points, certain, 
ending, favorable, 
run, first, 
text, much, 
text, frivolous, 
time, real, 
adventure, fantastic, 
message, new, 
story, Nice, 
ending, different, 
choices, more, 
time, first, 
purchase, Best, 
while, long, 
story, Amazing, 
devs, Great, 
game, Great, 
time, real, 
adventure, Original, 
adventure, based, 
story, nice, 
story, little, 
telling, Awesome, 
game, Brilliant, 
books, own, 
time, real, 
adventures, favorite, 
adventures, based, 
character, endearing, 
app, Great, 
concept, fun, 
u, fun, 
idea, Cool, 
execution, good, 
game, best, 
way, cool, 
options, Most, 
option, real, 
endings, other, 
choices, opposite, 
track, exact, 
track, same, 
story, great, 
reminder, great, 
book, bad, 
thing, same, 
story, AMAZING, 
style, original, 
story, Great, 
experience, fun, 
experience, interactive, 
adventure, next, 
game, kind, 
genres, own, 
sir, good, 
concept, Interesting, 
pacing, entertaining, 
pacing, great, 
story, good, 
game, best, 
storyline, Great, 
storyline, easy, 
story, Interesting, 
endings, different, 
game, mobile, 
experience, Nice, 
game, good, 
run, second, 
story, new, 
app, new, 
notification, audible, 
watch, android, 
watch, smart, 
experience, incredible, 
story, exciting, 
story, interactive, 
adventure, fun, 
narrative, wrenching, 
replies, next, 
idea, Super, 
idea, cool, 
games, more, 
attempt, first, 
one, wrong, 
one, second, 
premise--, cool, 
adventure, own, 
time, real, 
threads, certain, 
hours, several, 
hours, several, 
premise, great, 
execution, poor, 
game, good, 
game, interesting, 
game, better, 
detail, much, 
idea, creative, 
days, old, 
story, excellent, 
story, Funny, 
story, little, 
story, tense, 
job, Great, 
narrative, Perfect, 
game, heavy, 
game, perfect, 
idea, Brilliant, 
games, other, 
game, Brilliant, 
adventure, own, 
experience, interactive, 
experience, personal, 
journey, tense, 
journey, emotional, 
apps, favourite, 
story, interactive, 
space, short, 
occasions, multiple, 
experience, fun, 
game, good, 
story, Great, 
sound, good, 
track, sound, 
story, Great, 
adventure, own, 
dynamic, Great, 
game, great, 
options, many, 
game, good, 
story, captivating, 
games, based, 
novels, visual, 
playthrough, enjoyable, 
grader, 9th, 
time, real, 
game, first, 
endings, multiple, 
endings, possible, 
entry, excellent, 
stuff, Great, 
game, wonderful, 
games, future, 
time, amazing, 
game, great, 
story, fun, 
pole, magnetic, 
game, unique, 
point, minor, 
rubbish, other, 
game, excellent, 
story, great, 
writing, Great, 
game, captivating, 
twists, unpredictable, 
concept, Wonderful, 
use, excessive, 
swearing, harsh, 
story, Amazing, 
idea, good, 
typos, occasional, 
grammar, improper, 
word, written, 
editing, lax, 
game, Awesome, 
job, Great, 
game, Amazing, 
adventure, own, 
twist, interactive, 
mode, fast, 
game, Great, 
game, RPG, 
tbh, expensive, 
game, Amazing, 
game, based, 
adventure, own, 
experience, best, 
game, mobile, 
stories, interactive, 
sequel, direct, 
times, Several, 
text, whole, 
job, amazing, 
story, interesting, 
bit, tiny, 
game, heartwrenching, 
days, few, 
friend, good, 
10secs, first, 
message, whole, 
gameplay, immersive, 
way, good, 
notification, next, 
times, several, 
adventure, Intense, 
stories, favourite, 
adult, young, 
plot, trite, 
plot, recycled, 
character, main, 
idea, Interesting, 
story, Great, 
book, own, 
story, amazing, 
game, peaceful, 
thing, only, 
notification, single, 
story, fun, 
attack, intense, 
game, Great, 
experience, counterintuitive, 
ending, best, 
game, based, 
lines, alternate, 
story, Amazing, 
times, many, 
endings, many, 
games, tell, 
story, unique, 
story, minimalistic, 
time, real, 
time, real, 
game, awesome, 
people, disappointed, 
choice, different, 
game, awesome, 
options, limited, 
game, true, 
game, brilliant, 
story, Engaging, 
style, wonderful, 
the.game, Loved, 
story, captivating, 
way, cheap, 
endings, more, 
story, Excellent, 
options, bad, 
options, more, 
game, Amazing, 
place, special, 
game, great, 
day, whole, 
story, Great, 
space, little, 
time, short, 
game, great, 
game, telltale, 
game, Best, 
time, looong, 
try, first, 
thing, awesome, 
adventures, more, 
story, Amazing, 
game, nice, 
time, first, 
ways, different, 
game, Good, 
game, Great, 
game, based, 
device, wearable, 
game, good, 
interruption, constant, 
time, actual, 
times, wait, 
idea, Good, 
content, more, 
messages, several, 
timekiller, fun, 
timekiller, amusing, 
timekiller, good, 
game, great, 
story, deep, 
games, other, 
games, best, 
story, Great, 
gaameplay, simple, 
things, creepy, 
story, Fantastic, 
feature, cool, 
story, great, 
time, real, 
mix, right, 
friend, best, 
sucker, absolute, 
sessions, little, 
sessions, geeking, 
game, best, 
game, indie, 
air, fresh, 
story, wonderful, 
games, based, 
telling, Riveting, 
person, sweet, 
moves, right, 
calls, close, 
adventure, next, 
story, Amazing, 
endings, multiple, 
game, great, 
world, alien, 
game, Greatest, 
game, mobile, 
times, many, 
inconveniences, minor, 
messages, long, 
information, crucial, 
story, interactive, 
minute, whole, 
try, first, 
way, whole, 
story, Great, 
adventure, own, 
interaction, best, 
game, based, 
character, realistic, 
moon, alive, 
games, other, 
days, few, 
game, Great, 
story, great, 
horror, classic, 
game, real, 
game, great, 
game, best, 
problem, Only, 
characters, similar, 
experience, immersive, 
games, many, 
choices, available, 
one, good, 
game, Amazing, 
work, much, 
game, paid, 
adventure, own, 
ones, other, 
sense, added, 
plot, interesting, 
games, more, 
adventure, Great, 
time, real, 
game, fast, 
adventure, own, 
traveller, unfortunate, 
game, cool, 
ups, pop, 
isolation, alien, 
game, interactive, 
person, stranded, 
game, good, 
story, good, 
game, interesting, 
trouble, much, 
cheesy, pretty, 
adventure, great, 
pal, great, 
surprise, nice, 
night, first, 
score, perfect, 
minutes, few, 
story, Great, 
time, excessive, 
life, daily, 
story, Great, 
writing, Great, 
game, own, 
story, great, 
game, Great, 
value, fantastic, 
system, Unique, 
game, Awesome, 
story, compelling, 
story, easy, 
game, Amazing, 
games, best, 
time, whole, 
game, Good, 
mode, fast, 
adventure, fantastic, 
story, Gripping, 
people, other, 
attempt, 5th, 
story, Best, 
game, Beautiful, 
thing, whole, 
time, second, 
story, great, 
games, intresting, 
protagonist, awesome, 
storyline, nice, 
time, first, 
mode, fast, 
game, Great, 
story, good, 
clip, short, 
time, waiting, 
time, first, 
presentation, Awesome, 
game, Outstanding, 
game, other, 
one, next, 
time, entire, 
story, Amazing, 
story, Great, 
message, next, 
job, Good, 
hours, many, 
hours, more, 
game, Best, 
game, great, 
pace, good, 
chapters, next, 
game, Great, 
story, Great, 
story, creative, 
time, first, 
game, interesting, 
game, involved, 
story, Good, 
person, real, 
stuff, Great, 
mechanics, Simple, 
concept, new, 
game, stressing, 
game, Great, 
story, Amazing, 
game, Great, 
game, great, 
story, written, 
value, great, 
endings, different, 
mode, useful, 
mode, fast, 
story, written, 
game, worthwhile, 
game, interactive, 
game, based, 
storyline, engaging, 
times, realistic, 
texting, real, 
character, likeable, 
months, few, 
game, amazing, 
game, thinking, 
game, Great, 
titles, other, 
concept, Fantastic, 
options, Many, 
story, storytelling, 
story, engaging, 
twists, many, 
game, amazing, 
game, Fantastic, 
line, interesting, 
books, Own, 
narrative, beautiful, 
story, next, 
game, unique, 
games, old, 
games, based, 
story, multiple, 
story, structured, 
concept, Good, 
story, impulsive, 
start, slow, 
idea, Brilliant, 
game, fantastic, 
games, similar, 
type, whole, 
type, new, 
game, Fantastic, 
time, real, 
cost, low, 
story, Good, 
music, creepy, 
mood, suspenseful, 
response, same, 
one, next, 
time, real, 
story, best, 
text, Nice, 
game, based, 
game, worth, 
game, Addictive, 
game, immersive, 
game, perfect, 
game, smartphone, 
game, Great, 
adventure, amazing, 
adventure, based, 
story, Powerful, 
sense, good, 
novel, Martian, 
game, Best, 
game, based, 
game, mobile, 
concept, Simple, 
story, suspenseful, 
game, Best, 
game, mobile, 
plot, coded, 
story, amazing, 
game, Great, 
story, Amazing, 
character, lovable, 
interaction, awesome, 
interaction, realistic, 
story, good, 
story, best, 
story, Decent, 
cow, Holy, 
game, Great, 
game, next, 
game, fun, 
srory, Great, 
stuff, Good, 
game, Awesome, 
experience, immersive, 
one, next, 
games, best, 
game, amazing, 
telling, great, 
one, next, 
game, amazing, 
story, best, 
phone, mobile, 
story, engaging, 
try, first, 
game, Great, 
structure, realtime, 
sense, good, 
checks, regular, 
time, Only, 
flaw, small, 
parts, critical, 
occasion, odd, 
pauses, long, 
pauses, pregnant, 
game, Good, 
way, repetitive, 
stories, best, 
stories, interactive, 
mechanic, clever, 
story, excellent, 
endings, mutiple, 
attempt, 2nd, 
way, awesome, 
permissions, new, 
game, other, 
chance, only, 
telling, Great, 
time, real, 
game, great, 
cents, best, 
sequels, more, 
game, second, 
game, full, 
game, great, 
way, nice, 
game, timed, 
minutes, few, 
thing, missing, 
series, same, 
memories, good, 
installment, next, 
decisions, bad, 
games, immersive, 
game, Great, 
watch, smart, 
update, last, 
game, Great, 
character, Great, 
games, own, 
buy, definite, 
game, next, 
idea, nice, 
narrative, great, 
update, recent, 
ones, First, 
story, Amazing, 
development, good, 
role, great, 
ratings, decent, 
stretches, long, 
choices, occasional, 
choices, mundane, 
character, interesting, 
Story, great, 
way, great, 
update, latest, 
permissions, new, 
permissions, bad, 
scenarios, other, 
person, real, 
game, best, 
story, Good, 
time, real, 
gameplay, Innovative, 
games, based, 
stories, interactive, 
stories, based, 
impression, great, 
storyline, Interesting, 
protagonist, lovable, 
experience, entire, 
dollars, few, 
permissions, new, 
update, new, 
idea, Nice, 
adventure, own, 
game, other, 
story, great, 
waster, perfect, 
play, first, 
time, entire, 
name, ambiguous, 
play, first, 
choices, different, 
sense, Same, 
alternative, Good, 
gaming, traditional, 
place, first, 
experience, short, 
concept, great, 
game, average, 
messages, more, 
friend, new, 
friend, found, 
game, slow, 
game, Best, 
story, own, 
time, real, 
sense, interesting, 
endings, multiple, 
story, Great, 
character, main, 
way, interesting, 
thing, only, 
numbering, correct, 
game, first, 
characters, different, 
one, next, 
time, real, 
decisions, bad, 
decisions, better, 
story, good, 
story, Fantastic, 
watch, smart, 
story, Good, 
game, awesome, 
series, telltale, 
games, great, 
time, tough, 
stuff, Next, 
journey, emotional, 
journey, worth, 
depth, much, 
game, based, 
game, Paid, 
school, old, 
distraction, great, 
distraction, minor, 
pace, own, 
comma, cheap, 
deal, big, 
game, great, 
time, second, 
fiction, new, 
fiction, interactive, 
pacing, Excellent, 
bursts, Slow, 
ways, more, 
game, Best, 
game, little, 
adventures, old, 
job, Good, 
communication, real, 
concept, lol, 
concept, Great, 
series, entire, 
product, actual, 
character, main, 
outcomes, possible, 
games, normal, 
story, more, 
character, condescending, 
girlfriend, jealous, 
girlfriend, insecure, 
problems, actual, 
man, uneducated, 
end, other, 
game, unrealistic, 
play, first, 
games, best, 
story, Great, 
times, multiple, 
choices, new, 
novel, asynchronous, 
novel, visual, 
entries, later, 
gaps, long, 
character, autonomous, 
story, interactive, 
messenger, other, 
occasions, few, 
sound, same, 
UI, main, 
translation, French, 
ones, other, 
job, good, 
job, good, 
parts, more, 
life, real, 
character, main, 
story, Amazing, 
concept, amazing, 
survivor, sole, 
planet, derelict, 
story, Amazing, 
character, fictional, 
job, Good, 
story, great, 
atmosphere, nice, 
game, whole, 
story, enthralling, 
adventure, exciting, 
adventure, strange, 
personality, wonderful, 
while, short, 
quotes, above, 
way, fantastic, 
game, own, 
message, new, 
series, Fantastic, 
game, fantastic, 
game, Good, 
day, 1st, 
twist, modern, 
adventure, based, 
moments, key, 
dilemmas, true, 
dilemmas, ethical, 
game, amazing, 
fashion, concrete, 
speed, normal, 
part, most, 
phone, inactive, 
part, most, 
speed, fast, 
endings, other, 
mins, first, 
mins, few, 
games, other, 
story, Great, 
game, decent, 
story, Amazing, 
decisions, right, 
fun, much, 
one, next, 
game, unique, 
series, other, 
game, Good, 
banter, heavy, 
decision, next, 
game, Good, 
game, Best, 
night, Silent, 
game, next, 
adventures, based, 
flaw, BIG, 
time, real, 
people, real, 
effort, extra, 
messages, latest, 
favourite, personal, 
guys, Good, 
character, fictional, 
game, great, 
let, biggest, 
conversation, fictional, 
game, best, 
effort, Engaging, 
time, entire, 
notification, new, 
game, gripping, 
time, real, 
mode, fast, 
night, first, 
night, same, 
story, whole, 
mode, fast, 
minutes, playable, 
game, mobile, 
story, great, 
questions, new, 
job, great, 
creators, same, 
games, free, 
choices, other, 
experience, wonderful, 
games, next, 
answers, silly, 
reviews, other, 
friend, annoying, 
time, real, 
ride, emotional, 
story, great, 
story, good, 
game, Best, 
choices, more, 
bantering, sarcastic, 
observation, witty, 
way, unique, 
adventure, own, 
plot, Great, 
door, open, 
amount, right, 
Stays, interesting, 
adventure, refreshing, 
adventure, casual, 
time, first, 
drawbacks, only, 
pathways, limited, 
plotline, short, 
choices, different, 
story, Interesting, 
decisions, Simple, 
decisions, important, 
times, several, 
chapters, later, 
game, good, 
dialogue, drawn, 
installment, first, 
series, legendary, 
story, Great, 
movie, interactive, 
end, other, 
call, desperate, 
one, next, 
story, whole, 
paste, slow, 
time, first, 
love, unique, 
reader, avid, 
plotlines, simple, 
options, more, 
stream, constant, 
path, incorrect, 
times, several, 
places, several, 
places, different, 
path, said, 
chunks, long, 
game, Fantastic, 
class, Top, 
story, interactive, 
mode, Great, 
game, Good, 
text, last, 
notification, generic, 
concept, Nice, 
time, real, 
story, entire, 
story, Amazing, 
game, based, 
games, future, 
game, Excellent, 
mode, fast, 
time, real, 
text, only, 
game, excellent, 
story, Great, 
loop, odd, 
option, alternative, 
choices, significant, 
one, next, 
reason, only, 
hours, several, 
game, brilliant, 
time, real, 
choices, most, 
adventure, own, 
time, real, 
touch, nice, 
CYOA, fun, 
CYOA, little, 
person, real, 
game, great, 
job, fantastic, 
game, emotional, 
story, great, 
story, chilling, 
timing, nice, 
way, new, 
format, great, 
job, good, 
game, Great, 
story, done, 
app, simple, 
gameplay, such, 
gameplay, powerful, 
concept, Interesting, 
time, real, 
concept, Amazing, 
meh, little, 
cent, single, 
title, 1st, 
one, 2nd, 
game, great, 
ending, better, 
endings, different, 
stories, scary, 
fun, much, 
days, last, 
days, few, 
calls, tough, 
game, Great, 
way, good, 
dose, right, 
life, more, 
time, real, 
time, much, 
game, fantastic, 
days, longest, 
days, longest, 
days, longest, 
users, Chinese, 
story, Cute, 
game, Great, 
gameplay, Unique, 
concept, Excellent, 
storytelling, Good, 
atmosphere, great, 
game, best, 
games, best, 
game, usual, 
book, interactive, 
games, traditional, 
attempt, interesting, 
fiction, interactive, 
messaging, pseudo, 
messaging, -, 
messaging, realtime, 
play, first, 
complaint, only, 
character, main, 
game, excellent, 
story, own, 
time, real, 
games, other, 
hours, few, 
story, great, 
time, real, 
things, best, 
game, Amazing, 
story, amazing, 
story, worth, 
man, sexy, 
watch, android, 
book, own, 
character, main, 
times, random, 
life, real, 
tale, great, 
chunks, casual, 
chunks, sized, 
scenes, cut, 
execution, comfortable, 
work, Great, 
time, great, 
character, real, 
planet, unknown, 
game, best, 
way, entire, 
game, Excellent, 
gameplay, Unique, 
games, more, 
story, good, 
one, next, 
adventure, weird, 
download, best, 
story, great, 
adventure, own, 
story, own, 
game, great, 
others, most, 
series, entire, 
games, great, 
times, realistic, 
game, Paid, 
u, kid, 
story, Amazing, 
games, based, 
kid, Listen, 
nerd, little, 
games, other, 
choice, brave, 
design, unique, 
immersion, more, 
game, own, 
books, old, 
books, own, 
story, great, 
one, next, 
