NOUN, ADJ, 
gameplay, smooth, 
game, Great, 
port, good, 
menu, drop, 
games, favorite, 
process, long, 
systems, other, 
janky, little, 
game, Same, 
game, great, 
experience, good, 
building, Excellent, 
cards, cool, 
issue, Only, 
game, good, 
up~50, start, 
%, Successful, 
profile, mobile, 
card, held, 
game, Best, 
game, Excellent, 
clones, free, 
craftsmanship, shoddy, 
grab, obsious, 
execution, poorer, 
game, Best, 
games, best, 
game, Good, 
game, tired, 
design, poor, 
issues, other, 
issue, big, 
runs, few, 
run, lost, 
game, Awesome, 
game, awesome, 
game, Excellent, 
implementation, android, 
code, incorrect, 
game, actual, 
issues, big, 
game, great, 
breaking, kinda, 
dmg, actual, 
syncing, constant, 
usage, high, 
usage, high, 
users, mobile, 
version, mobile, 
game, favorite, 
game, mobile, 
tier, Top, 
way, charming, 
shame, complete, 
card, wrong, 
experience, bad, 
game, Best, 
card, best, 
price, tall, 
atmosphere, gloomy, 
vibe, whimsical, 
synergies, many, 
synergies, many, 
art, beta, 
time, favourite, 
game, amazing, 
card, best, 
file, save, 
controller, connected, 
game, Incredible, 
replayability, unlimited, 
👌, 😘, 
run, entire, 
game, addictive, 
run, first, 
end, very, 
port, Worst, 
loading, Slow, 
game, best, 
game, favorite, 
strategy, Deep, 
climbs, daily, 
deck, full, 
unlocks, more, 
time, Fifth, 
garbage, hot, 
people, other, 
trash, complete, 
fun, much, 
sessions, quick, 
cards, Deselecting, 
cutout, front, 
polish, more, 
card, awkward, 
amount, decent, 
port, solid, 
run, current, 
game, fantastic, 
port, great, 
issue, only, 
issue, major, 
game, main, 
game, very, 
reason, whole, 
app, mobile, 
time, next, 
run, previous, 
bugs, frustrating, 
cards, locked, 
ascensions, higher, 
game, Great, 
game, full, 
issues, small, 
potatoes, Small, 
game, great, 
runs, many, 
runs, good, 
UI, terrible, 
people, Many, 
people, other, 
work, actual, 
version, good, 
version, android, 
app, true, 
app, mobile, 
card, wrong, 
pagos, micro, 
repeticiónes, más, 
difíciles, más, 
game, single, 
game, best, 
game, good, 
enemy, ridiculous, 
boss, final, 
floor, first, 
game, amazing, 
transaction, micro, 
card, perfect, 
game, Great, 
experience, good, 
game, Favorite, 
page, front, 
access, early, 
boxes, hit, 
non, random, 
game, best, 
version, android, 
annoyances, few, 
annoyances, minor, 
runs, daily, 
version, mobile, 
screen, small, 
game, Good, 
port, bad, 
garbage, absolute, 
game, successful, 
syncing, slow, 
files, save, 
experience, frustrating, 
bug, horrible, 
game, better, 
game, Incredible, 
optimization, amazing, 
replayability, challenging, 
game, Great, 
minutes, several, 
corrupts, save, 
point, earlier, 
game, Good, 
money, Best, 
game, mobile, 
game, Purchased, 
design, Good, 
game, great, 
port, okay, 
cards, many, 
amounts, small, 
fullscreen, disable, 
world, real, 
port, Terrible, 
game, good, 
apps, mobile, 
issues, major, 
menu, main, 
seconds, few, 
issues, Auto, 
issues, syncing, 
illness, other, 
illness, annoying, 
illness, chronic, 
users, other, 
minute, whole, 
updates, more, 
time, more, 
time, long, 
game, good, 
phone, new, 
game, Great, 
uninstalling, Tried, 
phone, Blu, 
app, great, 
ascension, 5th, 
port, Low, 
card, annoying, 
version, android, 
mess, broken, 
mess, buggy, 
ooze, primordial, 
heads, giant, 
heads, concrete, 
enemy, Interesting, 
game, Fantastic, 
issues, syncing, 
game, single, 
game, best, 
deck, best, 
option, perfect, 
games, other, 
potential, good, 
game, Great, 
issue, syncing, 
issue, major, 
settings, saved, 
game, fantastic, 
bugs, minor, 
issues, syncing, 
lite, Great, 
roguelikes, best, 
issues, syncing, 
recommend, much, 
version, different, 
game, fun, 
games, saved, 
star, worthy, 
game, Best, 
runs, lost, 
experience, best, 
cards, wrong, 
reviews, negative, 
game, incredible, 
games, good, 
fix, simple, 
game, perfect, 
flaw, big, 
flaw, enough, 
product, working, 
game, Amazing, 
cards, Deselecting, 
killer, balanced, 
value, more, 
saves, overwrite, 
runs, ongoing, 
location, save, 
languages, Changing, 
one, wrong, 
game, saved, 
majority, good, 
file, old, 
progress, lost, 
file, whole, 
file, different, 
character, same, 
run, new, 
gameplay, Super, 
gameplay, solid, 
work, good, 
support, Contacted, 
help, much, 
kinks, few, 
builder, Exceptional, 
garbage, mobile, 
boss, final, 
game, Great, 
times, excessive, 
game, saved, 
game, lovely, 
game, Great, 
version, mobile, 
issues, syncing, 
cards, correct, 
times, multiple, 
game, Great, 
screen, stupid, 
runs, multiple, 
player, single, 
update, last, 
runs, entire, 
game, Fantastic, 
issues, serious, 
signal, spotty, 
signal, good, 
signal, spotty, 
sessions, few, 
game, fantastic, 
itch, same, 
game, s9, 
game, great, 
menu, main, 
phone, new, 
menu, main, 
platform, other, 
port, miserable, 
games, favorite, 
issues, massive, 
gripe, biggest, 
cards, select, 
controls, mobile, 
games, best, 
flaw, simple, 
characters, original, 
game, Super, 
game, good, 
port, mobile, 
players, mobile, 
time, more, 
game, Best, 
issues, worth, 
lame, Super, 
plateau, same, 
game, Amazing, 
game, defining, 
port, complete, 
animation, dying, 
port, mobile, 
file, save, 
game, great, 
content, endless, 
phone, whole, 
game, amazing, 
locations, multiple, 
game, mobile, 
game, best, 
deck, mobile, 
game, best, 
microtransactions, worth, 
cost, upfront, 
game, Great, 
value, Great, 
value, addictive, 
game, fantastic, 
amount, large, 
score, low, 
card, other, 
card, random, 
game, amazing, 
card, certain, 
loop, great, 
part, top, 
platforms, other, 
port, particular, 
syncing, constant, 
freezes, frequent, 
crashes, occasional, 
price, full, 
boss, 3rd, 
game, unable, 
port, executed, 
title, excellent, 
fix, major, 
model, upgraded, 
bugs, Other, 
games, favorite, 
app, mobile, 
space, open, 
fonts, larger, 
card, hardest, 
build, specific, 
win, first, 
game, 100th, 
controls, simplest, 
animation, awkward, 
cards, other, 
controls, abysmal, 
port, terrible, 
roguelikes, best, 
ways, worst, 
game, same, 
app, other, 
app, everytime, 
game, Amazing, 
games, most, 
draw, bad, 
draw, bad, 
games, such, 
effects, special, 
recognition, inconsistent, 
games, favorite, 
play, Great, 
interface, Dreadful, 
game, great, 
game, based, 
game, Cool, 
buy, instant, 
tier, High, 
game, amazing, 
reviews, other, 
game, amazing, 
bugs, lazy, 
saving, disabling, 
complaint, only, 
cards, last, 
cards, remaining, 
displays, smart, 
release, original, 
version, Mobile, 
boss, 3rd, 
boss, final, 
one, different, 
screen, first, 
slot, save, 
experience, greatest, 
blast, Total, 
nails, tough, 
run, new, 
run, new, 
menu, main, 
second, first, 
games, best, 
time, third, 
times, last, 
regret, only, 
issue, only, 
level, next, 
game, new, 
game, Great, 
port, terrible, 
ton, ready, 
game, next, 
developers, fantastic, 
recognition, Awful, 
way, good, 
way, portable, 
play, same, 
play, great, 
platforms, other, 
issues, few, 
pulsing, constant, 
corner, top, 
corner, right, 
cards, Selecting, 
challenge, daily, 
version, portable, 
games, favorite, 
game, Amazing, 
platform, preferred, 
gripes, only, 
games, based, 
screen, Full, 
screen, black, 
response, only, 
patches, incoming, 
Edit, related, 
way, only, 
character, last, 
hours, many, 
game, good, 
experience, mobile, 
cards, wrong, 
game, Fantastic, 
update, good, 
update, bad, 
game, Fantastic, 
run, mid, 
game, Great, 
game, Good, 
game, Awesome, 
levels, unlocked, 
builder, best, 
mechanics, interesting, 
mechanics, worth, 
game, Best, 
card, odd, 
games, actual, 
games, best, 
amount, similar, 
amount, insane, 
gameplay, engaging, 
gameplay, varied, 
amount, small, 
roguelike, definitive, 
roguelike, deckbuilding, 
game, great, 
port, great, 
recognition, horrible, 
card, wrong, 
time, hard, 
fun, much, 
things, good, 
platform, mobile, 
hours, hondred, 
take, paid, 
rogue, standard, 
events, random, 
deck, terrible, 
pull, single, 
pull, lucky, 
streak, poor, 
minute, half, 
screens, long, 
meh, Overall, 
time, much, 
menu, main, 
card, selected, 
games, favorite, 
games, favorite, 
player, single, 
experience, addictive, 
floor, low, 
ceiling, high, 
game, good, 
port, bad, 
phone, new, 
game, Great, 
graphics, Great, 
games, other, 
elements, similiar, 
price, higher, 
platform, third, 
games, favorite, 
bugs, Minor, 
game, Great, 
controls, wonky, 
card, Fixed, 
sound, annoying, 
selection, constrained, 
port, Shittiest, 
game, awesome, 
deletes, random, 
game, fun, 
UI, worst, 
game, overall, 
game, fun, 
game, Best, 
way, dragging, 
game, Great, 
version, Mobile, 
character, silent, 
card, different, 
card, selected, 
game, best, 
game, mobile, 
game, available, 
page, past, 
shame, real, 
reviews, other, 
games, best, 
genre, new, 
port, solid, 
game, fun, 
sessions, quick, 
sessions, mobile, 
problem, big, 
run, good, 
options, better, 
options, saving, 
run, great, 
game, Fantastic, 
hours, many, 
port, mobile, 
card, wrong, 
item, wrong, 
controls, inaccurate, 
runs, current, 
deal, huge, 
time, long, 
way, possible, 
game, fun, 
games, best, 
game, great, 
problem, large, 
selection, wonky, 
reviews, other, 
finger, fat, 
card, different, 
cards, misplaying, 
days, few, 
port, OK, 
reviews, other, 
loading, slow, 
data, corrupt, 
data, save, 
game, Great, 
port, bad, 
location, same, 
side, other, 
bonus, nice, 
times, random, 
times, other, 
game, Awesome, 
pacing, great, 
moves, irreversible, 
man, fine, 
game, great, 
card, best, 
game, Excellent, 
port, android, 
controls, horrible, 
screen, small, 
game, Amazing, 
game, Great, 
game, good, 
ads, micro, 
fight, latest, 
card, different, 
difficulty, high, 
art, intense, 
history, entire, 
game, amazing, 
game, incredible, 
roguelike, favorite, 
game, exact, 
game, same, 
game, fantastic, 
port, direct, 
sync, Constant, 
port, android, 
game, Best, 
period, mobile, 
reviews, bad, 
load, Initial, 
game, Great, 
problem, new, 
problem, same, 
game, Amazing, 
support, troubleshooting, 
support, contacted, 
game, Best, 
variety, great, 
loading, intial, 
time, long, 
game, Brilliant, 
fixes, minor, 
run, entire, 
messages, constant, 
messages, saving, 
issues, Minor, 
buggy, Quite, 
battle, first, 
port, Weak, 
port, low, 
dang, pretty, 
weeks, past, 
fun, super, 
progress, significant, 
cloud, subpar, 
performance, poor, 
files, corrupt, 
complaint, only, 
game, great, 
game, Super, 
game, easy, 
cards, wrong, 
tap, wrong, 
game, Great, 
port, bad, 
game, cool, 
border, bottom, 
run, abandoned, 
game, played, 
issues, syncing, 
game, quick, 
screen, main, 
act, first, 
bugs, many, 
port, bad, 
tap, other, 
text, accompanying, 
text, annoying, 
way, convenient, 
card, selected, 
card, correct, 
run, current, 
card, worst, 
characters, first, 
guys, good, 
version, mobile, 
annoyances, many, 
size, small, 
phone, small, 
game, Great, 
game, fun, 
game, good, 
lagging, bad, 
game, Great, 
controls, mobile, 
difference, Only, 
frictions, funky, 
forevermore, flaccid, 
story, See, 
story, Long, 
conclusion, concise, 
bugs, little, 
eggs, easter, 
strats, different, 
complaint, only, 
ability, bad, 
hours, many, 
port, good, 
bugs, several, 
card, wrong, 
message, Syncing, 
times, long, 
game, best, 
game, nice, 
content, same, 
dev, Wish, 
levels, more, 
issue, slight, 
run, current, 
prompt, continue, 
issue, only, 
game, Incredible, 
port, great, 
ascension, Sometime, 
game, Great, 
reviews, other, 
reviews, bad, 
version, mobile, 
game, Fantastic, 
load, slow, 
usage, Extreme, 
issues, Poor, 
issues, syncing, 
runs, entire, 
screen, large, 
hand, full, 
card, left, 
version, mobile, 
layout, vertical, 
buttons, bigger, 
notification, low, 
port, Amazing, 
floors, few, 
builders, best, 
builders, available, 
game, absolute, 
game, favorite, 
game, great, 
card, Best, 
card, single, 
loss, save, 
issues, other, 
game, beautiful, 
game, Best, 
rogue, best, 
controls, better, 
time, first, 
port, awful, 
time, whole, 
port, solid, 
game, addictive, 
reason, very, 
time, idle, 
boxes, hit, 
roguelike, best, 
stuff, other, 
stuff, small, 
port, Terrible, 
sound, select, 
games, favorite, 
ones, major, 
games, several, 
time, first, 
8/10, awkward, 
port, mobile, 
note, new, 
difficulty, same, 
galaxy, new, 
value, Excellent, 
game, great, 
issues, syncing, 
touch, broken, 
controls, bizarre, 
port, bad, 
game, entertaining, 
game, Amazing, 
port, mobile, 
option, Bigger, 
lil, clunky, 
method, current, 
hours, many, 
runs, completed, 
ascension, next, 
games, Saved, 
run, different, 
bug, syncing, 
run, first, 
game, amazing, 
port, android, 
cards, deselecting, 
users, many, 
port, android, 
music, loud, 
freezing, frequent, 
reviews, other, 
stuff, basic, 
game, Great, 
gameplay, good, 
ways, strange, 
downside, only, 
deckbuilder, best, 
ascension, new, 
times, many, 
game, Best, 
game, Great, 
games, few, 
hole, stupid, 
fault, more, 
bugs, minor, 
purchases, extra, 
game, Great, 
port, awful, 
game, Great, 
sessions, casual, 
session, last, 
game, entertaining, 
game, mobile, 
recognition, more, 
quirks, annoying, 
port, faithful, 
port, Faithful, 
card, sticky, 
plays, accidental, 
game, Fantastic, 
release, recent, 
exists, anti, 
exists, -, 
exists, feature, 
experience, smooth, 
problem, specific, 
times, multiple, 
crash, rare, 
size, Small, 
deck, great, 
waste, complete, 
card, additional, 
cloud, saving, 
time, first, 
game, great, 
game, Solid, 
bugs, few, 
release, initial, 
rime, more, 
lite, rouge, 
games, classic, 
games, building, 
games, lite, 
thing, only, 
compatibility, mod, 
game, great, 
times, Long, 
saving, local, 
port, android, 
time, poor, 
port, Great, 
port, mobile, 
rougelike, wonderful, 
buggy, Little, 
game, Great, 
experience, more, 
hours, many, 
game, Awesome, 
port, awful, 
games, best, 
games, mobile, 
love, Great, 
game, abandon, 
fun, enough, 
reason, main, 
game, Great, 
port, great, 
port, mobile, 
game, Fantastic, 
Banger, fantastic, 
games, best, 
controls, poor, 
games, saved, 
game, original, 
port, mobile, 
freedom, less, 
games, other, 
games, similar, 
saving, Cloud, 
files, save, 
port, best, 
game, best, 
game, Great, 
app, Poor, 
card, wrong, 
joy, same, 
issues, frustrating, 
amount, unreasonable, 
states, save, 
card, active, 
hours, many, 
game, great, 
game, Great, 
loss, Constant, 
loop, unplayable, 
version, mobile, 
controls, bad, 
game, perfect, 
issue, only, 
hand, other, 
issues, common, 
rounds, few, 
copy, mobile, 
game, great, 
issues, crashing, 
game, Great, 
cost, upfront, 
crashes, Horrible, 
issues, horrid, 
issues, technical, 
menu, main, 
component, online, 
ladder, daily, 
card, wrong, 
menu, main, 
game, fun, 
experience, Incredible, 
experience, worth, 
issue, single, 
people, other, 
characters, more, 
score, low, 
state, terrible, 
phone, new, 
phone, old, 
save, new, 
game, favorite, 
effort, little, 
aspect, mental, 
game, Fantastic, 
climb, daily, 
game, Great, 
resets, random, 
problems, constant, 
game, great, 
bugs, much, 
cards, several, 
cards, Certain, 
energy, additional, 
file, save, 
version, android, 
way, only, 
run, new, 
games, best, 
buggie, little, 
port, Broken, 
game, amazing, 
issues, major, 
port, awful, 
platform, other, 
patch, last, 
game, Great, 
things, many, 
stars, easy, 
game, Amazing, 
port, android, 
game, good, 
issues, several, 
issue, other, 
fight, last, 
runs, separate, 
run, same, 
galaxy, s10, 
game, Good, 
time, third, 
game, Fantastic, 
time, long, 
options, other, 
game, Great, 
restarts, mutiple, 
menu, main, 
times, other, 
days, past, 
days, few, 
rating, good, 
game, Best, 
game, good, 
game, Great, 
action, nonstop, 
action, playable, 
hassle, huge, 
rule, golden, 
progress, lost, 
android, new, 
data, save, 
game, Great, 
problems, serious, 
game, Good, 
port, terrible, 
sync, constant, 
cards, deselecting, 
game, best, 
game, mobile, 
game, phenomenal, 
problems, many, 
character, other, 
side, Out, 
game, Great, 
app, terrible, 
data, syncing, 
platform, different, 
review, first, 
version, android, 
issues, Constant, 
crashes, frequent, 
controls, awful, 
port, weak, 
run, normal, 
menu, main, 
game, Good, 
issue, biggest, 
issues, few, 
port, mobile, 
input, frequent, 
bugs, input, 
delays, horrible, 
bugs, minor, 
impact, negative, 
times, several, 
games, greatest, 
game, perfect, 
game, mobile, 
love, much, 
reason, Only, 
issues, major, 
ascension, completing, 
level, next, 
issues, crashing, 
deck, same, 
issues, crashing, 
games, best, 
game, Best, 
complaint, Minor, 
update, newest, 
gripe, biggest, 
port, great, 
button, draw, 
games, best, 
roguelite, stellar, 
review, low, 
rank, next, 
rank, same, 
moment, good, 
card, best, 
data, save, 
issues, serious, 
bugs, other, 
ascension, unlocked, 
run, new, 
minute, full, 
card, sticky, 
step, literal, 
app, developed, 
way, half, 
runs, multiple, 
issues, significant, 
game, brilliant, 
runs, invididual, 
campaign, overall, 
state, current, 
animals, mindless, 
issues, many, 
port, subpar, 
experience, best, 
issues, constant, 
minute, full, 
component, online, 
player, single, 
game, straight, 
reason, whole, 
card, terrible, 
players, new, 
time, Second, 
time, rough, 
game, Great, 
game, unhappy, 
data, sync, 
mode, offline, 
mode, offline, 
game, mobile, 
delays, massive, 
port, Horrible, 
port, mobile, 
session, previous, 
hours, few, 
time, next, 
builder, best, 
port, Decent, 
game, addictive, 
issues, synchronising, 
hours, few, 
load, first, 
time, next, 
game, Fantastic, 
game, Great, 
issues, syncing, 
times, several, 
boss, last, 
phones, Changed, 
slot, same, 
name, same, 
time, much, 
game, Great, 
game, Awesome, 
port, terrible, 
phone, new, 
game, Awesome, 
times, first, 
times, few, 
game, Great, 
game, great, 
port, good, 
UI, exact, 
UI, same, 
issues, exact, 
issues, same, 
game, great, 
game, awesome, 
port, poor, 
issues, syncing, 
rougelike, single, 
format, rougelike, 
platforms, other, 
functionality, annoying, 
game, Amazing, 
platforms, multiple, 
times, Long, 
game, incredible, 
cards, new, 
progress, run, 
run, perfect, 
aparitions, upgraded, 
game, Great, 
misclicks, multiple, 
runs, entire, 
game, Awesome, 
+, s10, 
port, Amazing, 
game, Enjoyable, 
cards, Selecting, 
game, same, 
game, great, 
game, best, 
climb, daily, 
climbs, Daily, 
days, most, 
screen, syncing, 
screen, black, 
games, few, 
games, mobile, 
games, Other, 
issues, bigger, 
phone, whole, 
gameee, awesome, 
gameee, hard, 
screen, main, 
bar, top, 
game, great, 
game, Great, 
time, next, 
port, Exceptional, 
game, amazing, 
interface, current, 
interface, unfriendly, 
game, Awesome, 
game, like, 
game, deckbuilding, 
game, good, 
port, mediocre, 
cards, misplayed, 
misclicks, frequent, 
games, favorite, 
platform, other, 
changes, slight, 
differences, little, 
differences, subtle, 
things, small, 
wonky, little, 
time, due, 
skill, biggest, 
cards, good, 
level, second, 
games, due, 
misclicks, occasional, 
issues, main, 
ways, many, 
options, selecting, 
place, Clear, 
app, best, 
cardbuilder, first, 
screens, certain, 
popups, certain, 
game, previous, 
issues, mild, 
run, previous, 
times, few, 
rouge, good, 
days, first, 
crashes, many, 
pile, draw, 
port, forward, 
environment, new, 
games, favorite, 
games, indie, 
runs, whole, 
time, 5th, 
things, more, 
mess, glitchy, 
players, mobile, 
downside, only, 
runs, multiple, 
menu, main, 
boss, final, 
update, latest, 
game, good, 
rogue, based, 
game, Great, 
style, childish, 
charm, little, 
amounts, endless, 
game, Amazing, 
things, changing, 
crawler, Great, 
times, numerous, 
times, few, 
game, Incredible, 
port, ok, 
game, good, 
card, improved, 
size, bigger, 
text, general, 
aspects, main, 
port, great, 
game, Good, 
port, bad, 
data, syncing, 
hand, full, 
card, deep, 
game, same, 
game, great, 
game, mobile, 
gripe, only, 
load, initial, 
run, entire, 
game, Great, 
times, mentioned, 
complaint, only, 
stars, more, 
game, Good, 
leaderboards, daily, 
problems, same, 
cards, deselecting, 
run, second, 
thing, same, 
run, next, 
fiddly, little, 
menu, main, 
games, complex, 
port, mobile, 
bit, little, 
card, favorite, 
port, mobile, 
data, save, 
week, last, 
challenges, daily, 
thing, Same, 
issues, multiple, 
problems, multiple, 
game, incredible, 
drawback, major, 
cards, Respecting, 
bugs, many, 
games, favorite, 
roguelites, best, 
deckbuilding, Incredible, 
steam, mobile, 
game, great, 
9n, 50hr, 
version, mobile, 
game, old, 
game, unplayable, 
adaptation, awesome, 
game, great, 
experience, full, 
port, broken, 
game, Wonderful, 
experience, top, 
times, several, 
experience, new, 
arse, bad, 
game, great, 
runs, better, 
time, single, 
version, mobile, 
files, save, 
games, Most, 
games, other, 
port, proper, 
game, inferior, 
saving, Cloud, 
game, Great, 
app, decent, 
scores, daily, 
boss, final, 
cards, Deselecting, 
work, little, 
versions, other, 
run, last, 
game, Fantastic, 
curve, steep, 
way, good, 
battlers, modern, 
game, Great, 
game, best, 
game, great, 
run, new, 
game, Great, 
way, better, 
game, Great, 
crash, Instant, 
port, Amazing, 
game, amazing, 
kinks, few, 
kit, medical, 
cards, unplayable, 
screen, larger, 
gripe, only, 
game, Great, 
game, entire, 
port, mobile, 
complaint, only, 
hand, full, 
card, correct, 
problem, Only, 
runs, saved, 
hours, few, 
time, great, 
port, Excellent, 
port, mobile, 
game, excellent, 
strengths, own, 
mode, favourite, 
challenge, great, 
PC, best, 
ports, mobile, 
game, Great, 
game, worth, 
price, full, 
game, Great, 
systems, different, 
game, Best, 
game, mobile, 
reviews, exaggerated, 
reviews, negative, 
time, ridiculous, 
time, Great, 
cards, sticky, 
issues, notable, 
connection, poor, 
feature, autosaving, 
gameplay, seeded, 
deal, big, 
battle, single, 
time, typical, 
gaming, mobile, 
task, Herculean, 
difficulty, maximum, 
challenge, real, 
players, weaker, 
thing, only, 
version, mobile, 
versions, upgraded, 
click, long, 
game, favorite, 
cards, Deselecting, 
space, enough, 
flaws, such, 
runs, numerous, 
game, lovely, 
replayability, great, 
replayability, aesthetic, 
controls, Frustrating, 
amount, crazy, 
game, great, 
motion, fluid, 
king, undisputed, 
builders, like, 
platforms, different, 
complaint, only, 
version, mobile, 
fingers, fat, 
reviews, negative, 
card, wrong, 
fingers, fat, 
port, Decent, 
time, first, 
music, main, 
game, Excellent, 
game, mobile, 
game, Amazing, 
people, wonderful, 
people, hard, 
people, working, 
port, mobile, 
ports, most, 
ports, mobile, 
way, Great, 
beta, first, 
beta, open, 
time, more, 
game, perfect, 
hassle, true, 
edit, clunky, 
game, Great, 
port, terrible, 
game, Great, 
time, long, 
phone, new, 
fan, big, 
devs, great, 
experience, amazing, 
experience, like, 
preparation, careful, 
game, Amazing, 
state, other, 
cards, misplayed, 
game, Great, 
game, great, 
deck, Fantastic, 
Runs, great, 
wish, only, 
port, Great, 
part, most, 
lag, minor, 
way, great, 
controls, clumsy, 
boot, extra, 
boot, long, 
backup, local, 
games, favorite, 
runs, few, 
game, best, 
game, mobile, 
game, amazing, 
game, worth, 
thing, only, 
button, confirm, 
way, easier, 
games, favorite, 
hours, copious, 
version, mobile, 
game, same, 
run, first, 
issue, single, 
thing, only, 
thing, small, 
reviews, other, 
times, many, 
fight, final, 
fix, easy, 
controls, worse, 
game, Best, 
roguelike, fun, 
games, favorite, 
game, great, 
port, broken, 
game, Good, 
platform, mobile, 
thought, after, 
game, bad, 
port, terrible, 
port, mobile, 
game, great, 
reviews, other, 
game, fun, 
time, long, 
cards, different, 
game, Great, 
bit, tiniest, 
hopes, high, 
deal, big, 
issues, significant, 
files, several, 
files, autosave, 
cards, incorrect, 
problem, big, 
game, Awesome, 
version, mobile, 
port, Phenomenal, 
game, phenomenal, 
location, front, 
location, facing, 
game, Great, 
side, right, 
game, amazing, 
version, mobile, 
previews, annoying, 
effort, little, 
devices, mobile, 
gripe, biggest, 
time, other, 
run, entire, 
years, many, 
game, great, 
reviews, Most, 
reviews, Most, 
reviews, negative, 
controls, perfect, 
games, other, 
errors, few, 
difficulty, scalable, 
game, Great, 
port, terrible, 
version, android, 
cards, selecting, 
game, great, 
game, Excellent, 
set, right, 
builds, different, 
games, other, 
release, first, 
issue, Only, 
card, same, 
version, brilliant, 
deckbuilder, best, 
deckbuilder, solo, 
hours, many, 
games, top, 
versions, mobile, 
cases, unplayable, 
game, favorite, 
handling, current, 
game, Best, 
ascension, next, 
boss, third, 
games, best, 
version, upgraded, 
