NOUN, ADJ, 
duties, international, 
error, running, 
game, initialising, 
update, recent, 
bugs, many, 
bugs, unplayable, 
manager, mobile, 
game, better, 
use, costumer, 
reviews, bad, 
reviews, bad, 
break, international, 
game, annoying, 
game, same, 
game, old, 
game, good, 
game, great, 
issue, stretched, 
visuals, Good, 
difference, only, 
difference, negative, 
sensitivity, more, 
game, Great, 
way, half, 
time, half, 
time, full, 
half, second, 
game, Great, 
season, whole, 
night, last, 
season, new, 
time, first, 
bugs, many, 
teams, bigger, 
failure, occasional, 
silence, complete, 
bugs, many, 
time, half, 
time, full, 
FM2021, previous, 
battery, high, 
joke, absolute, 
ability, first, 
chairman, rich, 
idea, good, 
page, next, 
name, first, 
name, last, 
name, first, 
bugs, many, 
day, same, 
match, international, 
duty, international, 
features, less, 
team, first, 
bit, little, 
game, safed, 
improve, big, 
player, shortlist, 
features, new, 
improve, big, 
time, extra, 
years, previous, 
levels, amazing, 
gameplay, actual, 
lack, Other, 
teams, opposing, 
life, real, 
issue, known, 
stats, wrong, 
mode, multi, 
mode, -, 
mode, player, 
weeks, few, 
slot, new, 
display, half, 
game, good, 
game, Great, 
load, good, 
crashes, bugged, 
game, saved, 
team, first, 
update, recent, 
update, recent, 
match, next, 
player, shortlist, 
update, latest, 
players, English, 
games, saved, 
chance, real, 
game, stupid, 
team, national, 
update, new, 
time, first, 
resolution, bad, 
trafford, old, 
options, more, 
experience, Fantastic, 
game, mobile, 
games, Lost, 
games, saved, 
gripes, major, 
months, due, 
players, first, 
price, true, 
inflation, insane, 
game, 4th, 
games, saved, 
game, best, 
game, saved, 
end, other, 
teams, best, 
goalkeepers, best, 
youngster, best, 
languange, second, 
languange, national, 
version, latest, 
games, saved, 
game, Worst, 
copy, Feeble, 
copy, bad, 
game, real, 
year, last, 
term, long, 
year, last, 
quality, Good, 
game, great, 
game, Good, 
games, first, 
flaw, Only, 
times, multiple, 
game, fantastic, 
game, good, 
game, best, 
bug, many, 
passes, long, 
versions, different, 
fan, huge, 
version, last, 
features, extra, 
features, small, 
way, half, 
journey, same, 
players, good, 
update, slight, 
year, last, 
names, proper, 
features, new, 
game, shocking, 
update, ambitious, 
refund, full, 
game, good, 
players, best, 
player, only, 
players, other, 
details, more, 
t, impressed, 
times, most, 
min, 90th, 
colour, similiar, 
year, last, 
games, saved, 
time, single, 
update, next, 
position, fixed, 
game, saved, 
game, good, 
game, easy, 
althought, good, 
shade, lighter, 
centre, medical, 
options, scouting, 
updates, future, 
day, single, 
players, half, 
players, decent, 
life, real, 
release, frustrating, 
players, shortlist, 
players, young, 
players, normal, 
players, bloody, 
crashes, working, 
status, financial, 
championship, regional, 
manager, stunning, 
season, first, 
issue, first, 
issue, major, 
duty, international, 
players, fake, 
var, Ingiltere, 
90tl, türlü, 
version, first, 
parts, certain, 
countries, more, 
countries, Asian, 
alot, incomplete, 
countries, small, 
way, best, 
features, more, 
teams, other, 
game, new, 
game, new, 
corner, second, 
corner, smaller, 
year, last, 
year, last, 
game, same, 
year, last, 
data, updated, 
transfers, free, 
update, Superficial, 
scheme, jarring, 
changes, important, 
engagement, proper, 
coincidence, bad, 
dont, Basic, 
version, best, 
quality, poor, 
years, like, 
days, few, 
day, next, 
game, Great, 
ways, better, 
game, real, 
game, good, 
game, new, 
game, new, 
ups, international, 
game, good, 
match, 1st, 
match, 2nd, 
-8points, possible, 
season, whole, 
😤, frustrating, 
reviews, good, 
year, many, 
game, initialising, 
hiccups, few, 
job, excellent, 
scheme, new, 
game, new, 
time, multiple, 
graphics, Worst, 
speed, slow, 
speed, valuable, 
game, best, 
game, underwhelming, 
feature, good, 
nation, additional, 
save, new, 
times, several, 
data, saved, 
performance, future, 
bugs, many, 
time, first, 
center, medical, 
match, same, 
occasions, numerous, 
time, added, 
issue, major, 
game, Great, 
skin, main, 
colour, darker, 
mode, dark, 
mode, dark, 
time, first, 
game, good, 
thing, good, 
complaint, minor, 
effects, sound, 
improvements, vast, 
game, structured, 
gameplay, laggy, 
badges, real, 
goal, set, 
improvement, Nice, 
variation, much, 
games, previous, 
enjoy, brilliant, 
page, new, 
tweaks, subtle, 
love, fresh, 
love, much, 
game, brilliant, 
manager, best, 
version, moblie, 
features, less, 
stuffs, other, 
changes, more, 
changes, tactical, 
version, paid, 
screen, black, 
shark, black, 
gaming, Good, 
gaming, strategic, 
game, great, 
games, saved, 
bugs, few, 
scout, chief, 
screen, Stretched, 
problems, small, 
owner, rich, 
way, half, 
redesign, complete, 
changes, usual, 
changes, minor, 
week, first, 
player, top, 
value, decent, 
values, stupid, 
screen, full, 
copy, more, 
year, last, 
game, new, 
games, saved, 
manager, free, 
level, improved, 
version, mobile, 
night, last, 
game, unfinished, 
year, last, 
reason, only, 
amount, same, 
amount, double, 
games, previous, 
cups, domestic, 
season, undefeated, 
season, following, 
game, Great, 
update, Good, 
year, last, 
centre, medical, 
data, save, 
scrolling, horrible, 
experience, smooth, 
experience, scrolling, 
franchise, good, 
year, last, 
prices, unrealistic, 
player, half, 
player, decent, 
time, same, 
players, own, 
issue, small, 
time, much, 
faces, most, 
progress, good, 
game, saved, 
option, only, 
game, new, 
version, downgraded, 
version, upgraded, 
status, bad, 
days, few, 
goal, disallowed, 
upgrades, few, 
engine, 3D, 
game, best, 
game, Great, 
screen, full, 
waste, absolute, 
game, good, 
details, amazing, 
year, last, 
game, great, 
additions, new, 
price, good, 
price, expensive, 
games, most, 
games, other, 
ffs, new, 
game, regular, 
options, More, 
options, tactical, 
positions, more, 
depth, more, 
power, kind, 
centre, medical, 
transfers, better, 
realism, added, 
purple, pink, 
step, big, 
hours, many, 
version, mobile, 
team, helpful, 
issue, early, 
management, mobile, 
game, Best, 
layout, bloody, 
update, latest, 
experience, fantastic, 
year, full, 
screen, stretched, 
games, saved, 
game, last, 
features, new, 
features, major, 
version, available, 
detail, more, 
goal, single, 
CONTRACT, NEW, 
game, saved, 
times, many, 
impressions, excellent, 
impressions, first, 
season, first, 
nation, select, 
players, average, 
start, very, 
seasons, first, 
year, last, 
style, different, 
game, alright, 
taker, first, 
upgrades, many, 
mess, buggy, 
stuff, new, 
time, half, 
graphic, worst, 
movement, many, 
movement, unusual, 
movement, weird, 
half, own, 
defender, other, 
keeper, Goal, 
corner, left, 
side, right, 
side, vanarama, 
side, North, 
stars, current, 
ultra, s21, 
goal, disallowed, 
game, good, 
opening, initial, 
slots, multiple, 
version, mobile, 
shouts, touchline, 
vision, poor, 
detail, enough, 
game, new, 
thing, same, 
game, Great, 
games, best, 
games, mobile, 
bugs, few, 
bugs, small, 
game, amazing, 
shambles, Absolute, 
game, saved, 
things, other, 
time, 2nd, 
game, Decent, 
hd, crisp, 
years, last, 
day, next, 
game, Shocking, 
box, little, 
players, average, 
price, asking, 
center, added, 
changes, other, 
changes, obvious, 
polishing, more, 
load, first, 
day, Next, 
screen, full, 
phones, large, 
button, restore, 
game, saved, 
days, coming, 
star, Impossible, 
decisions, bad, 
color, toxic, 
color, pink, 
sign, added, 
dot, first, 
issue, historical, 
screen, visual, 
screen, great, 
clubs, top, 
app, close, 
disapointment, Huge, 
issue, same, 
version, previous, 
gameplay, good, 
window, tiny, 
season, next, 
lack, Disappointing, 
colour, pink, 
screen, dimmed, 
snags, Common, 
attacks, counter, 
players, certain, 
season, first, 
screen, stretched, 
game, Awesome, 
issue, common, 
hours, few, 
game, ridden, 
hours, few, 
game, unfinished, 
game, abandoned, 
change, major, 
feature, easier, 
teams, other, 
step, big, 
devices, mobile, 
launch, First, 
launch, Subsequent, 
launch, 3rd, 
games, saved, 
years, last, 
years, few, 
lonz, top, 
team, same, 
problem, same, 
gamr, previous, 
device, same, 
needs, blurry, 
centre, med, 
touch, nice, 
time, half, 
years, many, 
reviews, previous, 
improvements, little, 
time, 2nd, 
mode, stretch, 
way, only, 
screen, full, 
update, stretched, 
strengths, positional, 
improvement, clear, 
games, previous, 
problem, Same, 
year, last, 
game, new, 
times, multiple, 
mode, enhanced, 
problem, biggest, 
data, saved, 
days, past, 
players, Random, 
areas, random, 
disappointment, Real, 
features, other, 
hours, long, 
game, good, 
updates, new, 
error, persistent, 
error, crashing, 
flaw, same, 
games, dominating, 
menu, main, 
box, tiny, 
box, small, 
game, great, 
changes, many, 
screen, Splash, 
year, last, 
+, S21, 
periods, long, 
bugs, many, 
game, atleast, 
game, 2nd, 
waste, total, 
game, good, 
medium, happy, 
patch, updated, 
versions, prior, 
match, single, 
layout, new, 
season, new, 
scene, full, 
base, large, 
screen, stretched, 
game, good, 
time, very, 
match, disappointing, 
screen, overall, 
screen, full, 
screen, full, 
cut, center, 
display, cut, 
game, java, 
manager, new, 
square, little, 
resolution, weird, 
play, first, 
experience, bad, 
bugs, few, 
tab, new, 
tab, medical, 
feature, great, 
feature, new, 
injuries, many, 
game, early, 
games, saved, 
game, Brilliant, 
hours, few, 
game, established, 
view, full, 
display, Stretch, 
quality, Terrible, 
time, 1st, 
time, 2nd, 
time, next, 
game, Great, 
years, Last, 
screen, uninstslled, 
screen, stretched, 
man, grown, 
game, favourite, 
customers, female, 
developer, Dear, 
time, long, 
fan, big, 
ratio, new, 
screen, mobile, 
ratio, new, 
screen, mobile, 
ratio, new, 
ratio, new, 
fan, big, 
way, long, 
version, mobile, 
price, low, 
fan, big, 
game, saved, 
times, few, 
problem, same, 
life, social, 
game, Amazing, 
screen, stretched, 
clubs, other, 
screen, horrible, 
screen, stretched, 
league, specific, 
rubbish, Absolute, 
game, only, 
options, new, 
bug, much, 
update, quick, 
time, first, 
features, new, 
hours, few, 
error, unable, 
save, first, 
scheme, Colour, 
game, good, 
manager, last, 
game, Saved, 
resolution, crashing, 
transfer, Abolish, 
fee, FAILED, 
device, OnePlus, 
load, 2nd, 
game, Great, 
game, new, 
seasons, last, 
time, first, 
screen, natural, 
games, Previous, 
game, good, 
disgrace, absolute, 
players, updated, 
teams, best, 
owners, new, 
graphics, such, 
graphics, detailed, 
s20, compatible, 
game, Good, 
additions, nice, 
additions, little, 
time, 2nd, 
quality, font, 
additions, nice, 
time, second, 
players, comfortable, 
positions, different, 
engine, enhanced, 
experience, Bad, 
res, low, 
game, Saved, 
features, unnecessary, 
roles, more, 
center, medical, 
screen, full, 
night, last, 
squad, decent, 
opposition, weaker, 
manager, international, 
applause, massive, 
guys, awesome, 
niggles, few, 
versions, previous, 
scheme, better, 
egg, golden, 
game, new, 
version, android, 
version, new, 
game, initialising, 
game, new, 
times, few, 
features, New, 
experience, Overall, 
work, good, 
thing, only, 
colour, pink, 
game, Other, 
game, brilliant, 
game, new, 
game, Good, 
year, last, 
sort, high, 
time, First, 
box, small, 
bugs, many, 
place, 6th, 
team, selected, 
line, preferred, 
opening, initial, 
T, Oneplus, 
color, pink, 
color, dark, 
time, long, 
features, new, 
mode, stretched, 
screen, tiny, 
screen, unable, 
screen, full, 
players, fake, 
game, optimised, 
features, new, 
nations, select, 
roles, more, 
staff, extra, 
teams, international, 
screen, blank, 
mistake, minor, 
update, Next, 
folder, new, 
screen, full, 
year, last, 
buggy, kinda, 
versions, previous, 
screen, Blank, 
game, initializing, 
time, First, 
reviewer, second, 
time, first, 
