NOUN, ADJ, 
coh1, literary, 
magic, red, 
purchase, worthy, 
guys, Feral, 
mode, online, 
mode, skirmish, 
shot, long, 
lag, constant, 
experience, Overall, 
experience, mediocre, 
problem, same, 
game, single, 
game, traditional, 
transactions, micro, 
adaption, next, 
adaption, mobile, 
levels, higher, 
service, regret, 
Missions, more, 
game, mobile, 
game, bad, 
bit, little, 
game, great, 
game, little, 
game, good, 
missions, more, 
time, old, 
devices, other, 
times, few, 
hours, few, 
20fps, more, 
game, great, 
game, great, 
games, few, 
version, mobile, 
game, best, 
game, wonderful, 
game, great, 
game, favourite, 
games, favorite, 
game, Super, 
cause, fixed, 
times, old, 
game, Good, 
remade, War, 
game, Best, 
games, few, 
wheel, radial, 
layout, other, 
job, great, 
game, full, 
port, good, 
games, more, 
war, total, 
time, hard, 
games, more, 
operations, more, 
writing, Small, 
game, Best, 
game, great, 
port, excellent, 
question, only, 
thanks, Brilliant, 
skirmish, first, 
job, good, 
improvement, more, 
games, more, 
game, good, 
dlc, Italian, 
phone, powerful, 
port, Fantastic, 
game, late, 
ultra, s21, 
launch, original, 
computer, hefty, 
-Future, Sensational, 
install, bad, 
ui, Bad, 
star, high, 
contents, new, 
games, true, 
changes, minor, 
phone, mobile, 
game, awesome, 
port, Excellent, 
icons, sized, 
screens, larger, 
game, Amazing, 
controls, intuitive, 
job, tablet, 
job, great, 
game, hard, 
graduate, recent, 
device, mobile, 
job, wonderful, 
controls, mobile, 
purchase, first, 
purchase, ever, 
work, great, 
edit, Later, 
player, poor, 
time, hard, 
android, latest, 
exits, confirm, 
game, Best, 
game, favourite, 
technology, modern, 
creation, loving, 
tablet, newer, 
game, Great, 
nostalgia, Mad, 
port, great, 
devices, mobile, 
controls, mobile, 
thing, only, 
game, red, 
developer, Good, 
game, nice, 
game, greatest, 
game, remastered, 
game, Good, 
games, best, 
experiences, best, 
game, Outstanding, 
guys, Great, 
heart, heavy, 
port, Great, 
port, mobile, 
actions, certain, 
decision, wrong, 
game, general, 
game, great, 
gameplay, great, 
errors, Minor, 
errors, graphic, 
game, mobile, 
devices, mobile, 
successor, better, 
port, great, 
day, next, 
additions, many, 
additions, recent, 
platform, mobile, 
sake, goodness, 
game, Great, 
game, hard, 
files, save, 
fun, much, 
problem, only, 
files, additional, 
update, current, 
game, Great, 
thing, only, 
campaign, german, 
data, additional, 
data, additional, 
game, good, 
tutorial, good, 
game, good, 
port, faithful, 
bit, tiny, 
interactive, much, 
interactive, feral, 
war, total, 
work, hard, 
update, last, 
dlc, new, 
game, good, 
variant, mobile, 
phone, nicer, 
game, best, 
game, Nice, 
game, Pretty, 
game, fun, 
game, Nice, 
phone, smaller, 
bit, little, 
action, heavy, 
stop, continuous, 
enemy, tough, 
game, Best, 
tales, last, 
game, Great, 
game, Best, 
port, excellent, 
campaign, German, 
mission, Best, 
memories, great, 
attack, counter, 
game, Great, 
game, Great, 
game, favorite, 
work, Great, 
screen, bigger, 
things, few, 
error, fatal, 
mission, first, 
game, great, 
game, best, 
game, Nice, 
hussle, exciting, 
games, favourite, 
game, quick, 
work, great, 
work, phenomenal, 
devices, smaller, 
coh, old, 
troops, Commanding, 
troops, certain, 
space, more, 
version, Mobile, 
way, long, 
control, awful, 
game, Great, 
memories, good, 
mode, skirmish, 
mode, easy, 
screens, small, 
game, Great, 
units, Moving, 
port, Poor, 
game, Other, 
game, great, 
understanding, basic, 
accuracy, historical, 
game, nice, 
game, best, 
game, Best, 
experience, overall, 
experience, great, 
games, top, 
devices, mobile, 
invasion, Barbarian, 
games, best, 
games, mobile, 
work, hard, 
hella, Tgis, 
warfare, Modern, 
school, high, 
game, best, 
army, Japanese, 
game, best, 
game, best, 
graphics, lower, 
devs, Good, 
bugs, Minor, 
port, Great, 
bit, good, 
screen, small, 
banana, top, 
oversight, odd, 
models, older, 
time, long, 
levels, few, 
game, involved, 
packs, new, 
mission, caen, 
mission, 4th, 
support, more, 
market, mobile, 
game, Great, 
port, great, 
troubleshooting, little, 
company, Played, 
glitches, occasional, 
mode, online, 
game, best, 
game, Great, 
screen, bigger, 
factions, more, 
fronts, Opposing, 
multiplayer, online, 
game, real, 
settings, low, 
pack, hq, 
setting, low, 
game, cheap, 
week, last, 
upgrade, more, 
upgrade, graphic, 
graphic, Excellent, 
controls, Easy, 
game, Excellent, 
time, long, 
game, Awesome, 
playin, smooth, 
fun, Super, 
battles, massive, 
30fps, only, 
controls, hard, 
bar, top, 
space, much, 
mines, placing, 
port, excellent, 
experience, great, 
work, Beautiful, 
port, good, 
visuals, Lovely, 
app, mobile, 
job, Great, 
time, first, 
game, good, 
screen, better, 
port, Excellent, 
games, favourite, 
games, old, 
game, actual, 
boy, bad, 
game, beautiful, 
background, gray, 
curve, good, 
game, only, 
games, top, 
fronts, opposing, 
%, top, 
canmponys, more, 
phone, mobile, 
ft, reasonable, 
game, Amazing, 
command, old, 
game, favorite, 
glitches, Many, 
base, next, 
port, good, 
interface, detailed, 
screen, small, 
game, amazing, 
wifi, local, 
player, single, 
player, single, 
game, favorite, 
faction, British, 
screen, smaller, 
games, old, 
games, best, 
difficulty, technical, 
game, Great, 
fun, Pretty, 
time, down, 
maps, new, 
game, full, 
aswell, great, 
days, best, 
play, Good, 
game, great, 
build, fast, 
star, last, 
missions, more, 
games, feral, 
games, interactive, 
strategy, next, 
game, based, 
port, bad, 
game, first, 
angle, certain, 
UPDATE, NEW, 
porting, good, 
game, proper, 
transactions, micro, 
carrot, other, 
mode, skirmish, 
port, great, 
devices, mobile, 
screens, smaller, 
PC, mid, 
PC, -, 
PC, spec, 
difficulty, easiest, 
game, Amazing, 
game, nice, 
times, great, 
fun, great, 
game, amazing, 
post, original, 
game, phenomenal, 
end, high, 
game, Great, 
bugs, few, 
time, single, 
screen, crashing, 
job, Good, 
game, good, 
phone, mid, 
job, great, 
contents, more, 
game, Best, 
period, mobile, 
controls, easy, 
controls, fluent, 
game, mobile, 
gameplay, fluent, 
price, small, 
devices, unsupported, 
way, better, 
game, excellent, 
target, invalid, 
game, Great, 
game, worth, 
game, fantastic, 
version, original, 
system, new, 
features, original, 
version, android, 
screens, small, 
factions, other, 
mission, last, 
ultra, S21, 
time, great, 
factions, British, 
factions, other, 
factions, German, 
play, multi, 
play, -, 
play, player, 
play, online, 
service, Terrible, 
game, Good, 
port, full, 
multiplayer, biggest, 
level, easy, 
advantage, unfair, 
fraction, more, 
units, more, 
information, more, 
content, new, 
screen, small, 
time, good, 
time, past, 
graphics, bad, 
port, Great, 
rts, modern, 
phones, newer, 
packs, additional, 
company, real, 
stuff, fake, 
port, Great, 
controls, great, 
controls, nostalgic, 
fan, massive, 
times, old, 
class, Top, 
port, brilliant, 
games, other, 
update, new, 
missions, new, 
missions, more, 
data, own, 
fan, huge, 
alliances, other, 
port, solid, 
port, mobile, 
games, best, 
game, best, 
side, unfriendly, 
port, Good, 
port, good, 
port, amazing, 
look, mobile, 
port, Great, 
game, mobile, 
favorites, absolute, 
buildings, certain, 
buildings, certain, 
😎, cool, 
choice, poor, 
job, Good, 
mission, first, 
game, fantastic, 
effort, noble, 
games, best, 
games, available, 
visuals, Beautiful, 
gameplay, great, 
army, more, 
experience, only, 
experience, previous, 
game, enjoyable, 
replica, exact, 
upgrades, specific, 
game, Nice, 
game, great, 
game, original, 
game, intact, 
issues, big, 
job, great, 
relase, android, 
work, great, 
thing, small, 
port, Phenomenal, 
game, great, 
game, classic, 
player, single, 
😀, Amazing, 
port, done, 
player, single, 
reviews, other, 
screen, small, 
view, macro, 
estate, real, 
force, whole, 
unit, single, 
mission, first, 
game, awesome, 
games, more, 
game, wonderful, 
controls, Good, 
time, long, 
update, recent, 
memory, internal, 
game, Nice, 
game, good, 
things, only, 
speed, setting, 
game, honest, 
controls, bu, 
problem, big, 
war, total, 
skirmish, new, 
box, multiple, 
game, like, 
port, Amazing, 
aswell, War, 
job, Nice, 
screen, larger, 
years, many, 
controls, Touch, 
port, solid, 
game, overall, 
game, awesome, 
mode, Skirmish, 
games, best, 
textures, higher, 
thing, Best, 
game, amazing, 
company, second, 
classic, Great, 
classic, good, 
game, good, 
port, Outstanding, 
value, Great, 
mode, 60hz, 
users, ultra, 
fps, low, 
Note, European, 
game, Great, 
sucks, crashing, 
point, far, 
game, good, 
issues, many, 
downloads, required, 
nations, other, 
forces, axis, 
forces, american, 
game, good, 
port, baked, 
none, great, 
game, Amazing, 
game, worth, 
controlles, great, 
game, amazing, 
game, nice, 
updates, future, 
drain, Big, 
problems, ill, 
games, other, 
return, pointless, 
star, ill, 
game, Good, 
game, proper, 
deal, big, 
game, proper, 
adaptation, phenominal, 
issue, Only, 
tap, double, 
movements, fat, 
game, overall, 
game, good, 
graphics, good, 
game, mobile, 
fun, much, 
port, amazing, 
game, mobile, 
games, favorite, 
war, total, 
war, Medieval, 
war, total, 
game, Great, 
action, fantastic, 
port, Best, 
game, Great, 
thanks, fixed, 
game, best, 
mechanics, awesome, 
screen, small, 
features, same, 
game, Awesome, 
pain, real, 
game, Great, 
game, Best, 
games, favorite, 
pause, Tactical, 
version, mobile, 
game, Amazing, 
game, great, 
game, unable, 
mission, first, 
game, Great, 
game, Great, 
concept, Cool, 
play, fun, 
play, realistic, 
port, good, 
game, Awesome, 
campaigns, other, 
ability, importanly, 
idea, ambitious, 
game, fun, 
game, Great, 
controls, current, 
experience, best, 
work, great, 
adaptation, overall, 
adaptation, great, 
experience, Great, 
game, favorite, 
job, Great, 
game, original, 
game, great, 
side, other, 
performance, bad, 
game, Great, 
game, legit, 
complaint, only, 
factions, other, 
game, Great, 
fun, great, 
games, favourite, 
system, ranking, 
factions, other, 
player, Multi, 
system, ranking, 
game, good, 
controls, intuitive, 
units, multiple, 
units, close, 
direction, certain, 
unit, last, 
icons, grouping, 
memories, great, 
controls, Good, 
game, mobile, 
phones, Larger, 
owls, old, 
aspect, duo, 
ones, proper, 
things, few, 
controls, new, 
game, proper, 
concern, only, 
concern, real, 
device, mobile, 
clutter, less, 
opsation, multi, 
opsation, -, 
opsation, player, 
game, great, 
battle, enough, 
battle, Tactical, 
games, mobile, 
mode, skirmish, 
games, best, 
port, beautiful, 
device, mobile, 
devs, great, 
game, nice, 
phones, new, 
devices, more, 
game, Best, 
update, new, 
games, beautiful, 
people, great, 
phone, smaller, 
work, good, 
tablets, newest, 
model, top, 
games, best, 
version, mobile, 
games, skirmish, 
game, early, 
tanks, heavy, 
point, whole, 
redundant, tactical, 
redundant, holding, 
game, Great, 
campaigns, German, 
port, Great, 
fun, much, 
time, great, 
port, good, 
time, more, 
game, nice, 
game, Brilliant, 
game, full, 
years, teenage, 
job, great, 
port, mobile, 
port, Amazing, 
mission, more, 
port, faithful, 
hours, original, 
hours, many, 
tutorial, full, 
campaigns, extra, 
clicks, double, 
clicks, triple, 
fingers, double, 
fingers, triple, 
game, actual, 
port, good, 
👌, android, 
port, excellent, 
adaptation, Great, 
adaptation, mobile, 
game, awesome, 
pay, typical, 
games, Great, 
port, great, 
player, veteran, 
game, nice, 
game, favourite, 
place, first, 
data, normal, 
game, great, 
mode, Good, 
parts, many, 
parts, moving, 
user, little, 
interfaces, Tiny, 
traction, more, 
experience, amazing, 
game, favourite, 
types, different, 
sales, enough, 
game, worth, 
game, Great, 
purchase, current, 
game, solo, 
port, Great, 
fan, huge, 
state, wounded, 
factions, other, 
games, great, 
games, worthwhile, 
work, fantastic, 
game, Good, 
game, second, 
bit, wee, 
part, most, 
game, solid, 
game, complete, 
game, Great, 
games, best, 
days, good, 
days, old, 
ports, best, 
screen, huge, 
tabs, opened, 
multiplayer, removed, 
version, Mobile, 
issues, many, 
issues, graphical, 
one, major, 
alot, difficult, 
game, Great, 
bar, top, 
😎, future, 
experience, exact, 
port, Solid, 
port, Excellent, 
games, top, 
games, best, 
mastermind, biggest, 
fun, Great, 
story, great, 
dlc, free, 
content, enough, 
game, good, 
wifi, different, 
reviews, bad, 
phones, best, 
phone, cheapest, 
game, Good, 
devices, supported, 
game, great, 
games, more, 
game, Awesome, 
way, great, 
port, excellent, 
texture, grqphic, 
models, high, 
game, best, 
control, mobile, 
layout, original, 
game, Great, 
game, mobile, 
delight, Absolute, 
devices, newer, 
port, mobile, 
time, real, 
game, great, 
game, tactical, 
game, fantastic, 
aspect, tactical, 
armor, frontal, 
fire, incoming, 
games, best, 
game, Best, 
job, Excellent, 
minutes, first, 
port, Great, 
game, great, 
game, best, 
game, mobile, 
controller, external, 
work, more, 
screens, regular, 
game, great, 
port, amazing, 
Germans, zee, 
love, much, 
dlc, other, 
fractions, other, 
game, great, 
multiplayer, Online, 
controls, Complicated, 
games, favorite, 
glance, initial, 
graphics, stunning, 
graphics, mobile, 
control, intuitive, 
part, overwhelming, 
port, Great, 
game, Great, 
nation, more, 
rts, Best, 
time, long, 
time, long, 
developers, Great, 
job, good, 
doctrine, defensive, 
game, full, 
data, cellular, 
countries, other, 
game, Great, 
job, great, 
screen, small, 
game, great, 
quality, Low, 
texture, muddy, 
price, same, 
game, old, 
work, Great, 
game, Great, 
game, Great, 
guys, mobile, 
guys, great, 
release, mobile, 
port, Excellent, 
games, best, 
port, near, 
port, perfect, 
price, cheap, 
game, best, 
game, same, 
experience, enjoyable, 
game, favorite, 
job, good, 
platform, mobile, 
game, great, 
EXPERIENCE, WORST, 
DEVICES, NEW, 
port, good, 
game, Good, 
rts, Amazing, 
game, Good, 
control, difficult, 
rts, best, 
port, best, 
game, Great, 
supporter, big, 
reason, main, 
good, best, 
game, best, 
version, sweet, 
guns, extra, 
experience, complete, 
port, Good, 
game, Fantastic, 
port, fantastic, 
games, favourite, 
while, short, 
reason, only, 
device, supported, 
port, Marvelous, 
market, mobile, 
game, favourite, 
game, Great, 
game, Other, 
game, great, 
gateway, crappy, 
corner, top, 
corner, right, 
company, same, 
company, good, 
CoD, little, 
thing, tiny, 
game, great, 
porting, Good, 
standard, low, 
game, old, 
party, 3rd, 
contents, other, 
version, basic, 
game, Great, 
while, little, 
comments, previous, 
port, good, 
multiplayer, lacking, 
hit, big, 
screens, overlapping, 
game, Good, 
game, original, 
effects, more, 
port, good, 
options, graphic, 
games, mobile, 
game, only, 
port, mobile, 
time, long, 
pack, additional, 
screen, main, 
life, entire, 
device, mobile, 
port, perfect, 
adaptation, Amazing, 
games, best, 
appearance, wonderful, 
devices, android, 
game, favorite, 
S6, tab, 
system, Broken, 
mode, multi, 
mode, -, 
mode, player, 
experience, amazing, 
port, Great, 
job, great, 
game, fantastic, 
gripes, minor, 
game, old, 
game, fantastic, 
aswell, future, 
hour, half, 
game, favorite, 
time, long, 
parts, most, 
quality, higher, 
title, good, 
port, Good, 
mission, More, 
dcl, new, 
control, hard, 
port, Fantastic, 
game, original, 
adaptation, good, 
work, Great, 
graffics, low, 
matches, skirmish, 
game, Overall, 
game, fun, 
strategy, Best, 
play, amazing, 
map, Skirmish, 
map, Skirmish, 
time, long, 
devs, doable, 
devs, atleast, 
modes, skrimish, 
difference, single, 
game, Great, 
menu, bottom, 
menu, top, 
adaptation, Great, 
series, best, 
game, Best, 
games, other, 
play, online, 
experience, great, 
one, great, 
games, more, 
xD, mobile, 
screen, black, 
time, Long, 
game, amazing, 
idea, fantastic, 
quality, good, 
tablet, powerful, 
games, favorite, 
levels, few, 
tap, double, 
selection, clear, 
tap, double, 
time, down, 
game, favourite, 
game, perfect, 
player, future, 
player, multi, 
scenes, cut, 
game, Great, 
game, Great, 
update, future, 
work, amazing, 
port, Excellent, 
